language,word_form,lwt_code,lwt_label,word_meaning_relation
Q’eqchi’,kaan ru ixq,19.72,the prostitute,Exact counterpart
Q’eqchi’,kaaq,1.56,the thunder,Super-counterpart
Q’eqchi’,kaaq,1.57,the bolt of lightning,Super-counterpart
Q’eqchi’,kaaxukuut,12.78,the square,Para-counterpart
Q’eqchi’,kab',23.565,the candy/sweets,Exact counterpart
Q’eqchi’,kab’ alal,2.73,the stepson,Exact counterpart
Q’eqchi’,"kab', kab’l",7.12,the house,Exact counterpart
Q’eqchi’,kab'ej,14.481,the day after tomorrow,Exact counterpart
Q’eqchi’,kab'laju,13.102,twelve,Exact counterpart
Q’eqchi’,kab’lal,2.82,the family,Super-counterpart
Q’eqchi’,kab'lank,9.44,to build,Exact counterpart
Q’eqchi’,kach'in,12.56,small,Super-counterpart
Q’eqchi’,kach’in,2.28,the baby,Exact counterpart
Q’eqchi’,kach’in,13.17,few,Super-counterpart
Q’eqchi’,kach'in roq,12.59,short,Super-counterpart
Q’eqchi’,kach'in ru,12.62,narrow,Exact counterpart
Q’eqchi’,kach'in xteram,12.32,low,Super-counterpart
Q’eqchi’,kach'in xteram,12.59,short,Super-counterpart
Q’eqchi’,kachimp,8.691,the pipe,Exact counterpart
Q’eqchi’,kala',8.81,the palm tree,Sub-counterpart
Q’eqchi’,kalajenaq,4.98,drunk,Exact counterpart
Q’eqchi’,kamab'k,19.58,to help,Exact counterpart
Q’eqchi’,kameey,3.78,the camel,Exact counterpart
Q’eqchi’,kamenaq,4.7501,the corpse,Super-counterpart
Q’eqchi’,kamenaq,4.77,the carcass,Exact counterpart
Q’eqchi’,kamenaq,4.771,dead,Super-counterpart
Q’eqchi’,kamiis,6.44,the shirt,Exact counterpart
Q’eqchi’,kamk,4.75,to die,Exact counterpart
Q’eqchi’,kampameent,7.65,the camp,Exact counterpart
Q’eqchi’,kamsiil,20.21,the weapons,Exact counterpart
Q’eqchi’,kamsink,4.76,to kill,Exact counterpart
Q’eqchi’,kamsink,21.42,the murder,Exact counterpart
Q’eqchi’,kamyon,23.15,the bus,Exact counterpart
Q’eqchi’,kanaak,12.16,to remain,Super-counterpart
Q’eqchi’,kanaak sa’ yu’am,4.732,to conceive,Exact counterpart
Q’eqchi’,kanaleta,10.85,the oar,Exact counterpart
Q’eqchi’,"kandeel, kanteel",7.46,the candle,Exact counterpart
Q’eqchi’,kanguru,3.88,the kangaroo,Exact counterpart
Q’eqchi’,kantaaw,7.23,the lock,Exact counterpart
Q’eqchi’,kantaaw,7.232,the padlock,Exact counterpart
Q’eqchi’,kape,23.91,the coffee,Exact counterpart
Q’eqchi’,kapiiy,22.13,the temple,Sub-counterpart
Q’eqchi’,kapoteer,9.91,the peg,Exact counterpart
Q’eqchi’,kaq,15.66,red,Exact counterpart
Q’eqchi’,kaq koj,3.72,the lion,Super-counterpart
Q’eqchi’,kaq sut iq’,1.58,the storm,NA
Q’eqchi’,kaqal,16.44,the envy or jealousy,Super-counterpart
Q’eqchi’,kaqcha,11.52,poor,Super-counterpart
Q’eqchi’,kaqlaaq’,1.59,the rainbow,NA
Q’eqchi’,kar,3.65,the fish,Exact counterpart
Q’eqchi’,kareen,9.18,the chain,Exact counterpart
Q’eqchi’,kareton,10.75,the cart or wagon,Exact counterpart
Q’eqchi’,karneer,3.25,the sheep,Super-counterpart
Q’eqchi’,karneer,3.26,the ram,Super-counterpart
Q’eqchi’,karneer,3.28,the ewe,Super-counterpart
Q’eqchi’,katzkatz,4.854,the itch,Super-counterpart
Q’eqchi’,kaw,4.81,strong,Super-counterpart
Q’eqchi’,kaw,15.45,loud,Super-counterpart
Q’eqchi’,kaw,15.74,hard,Super-counterpart
Q’eqchi’,kaw rib',16.52,brave,Super-counterpart
Q’eqchi’,kaw rib',16.84,clever,Super-counterpart
Q’eqchi’,kaw xyaab',15.45,loud,Exact counterpart
Q’eqchi’,kawaay,3.41,the horse,Exact counterpart
Q’eqchi’,kawaay,3.42,the stallion,Super-counterpart
Q’eqchi’,kawaayink,10.66,to ride,Exact counterpart
Q’eqchi’,kawal,4.83,healthy,Super-counterpart
Q’eqchi’,kaxlan,3.55,the chicken,Exact counterpart
Q’eqchi’,kaxlan chiqleb’,7.32,the stove,Exact counterpart
Q’eqchi’,kaxlan is,5.7,the potato,Exact counterpart
Q’eqchi’,kaxlan q’een,5.82,the pepper,Exact counterpart
Q’eqchi’,kaxlan wa,5.51,the bread,Exact counterpart
Q’eqchi’,ke,1.77,the ice,Super-counterpart
Q’eqchi’,ke,15.86,cold,Exact counterpart
Q’eqchi’,kees,5.88,the cheese,Exact counterpart
Q’eqchi’,keho'k,1.775,to freeze,Exact counterpart
Q’eqchi’,kej,3.75,the deer,Exact counterpart
Q’eqchi’,kelonk,9.33,to pull,Exact counterpart
Q’eqchi’,kemleb',6.34,the loom,Exact counterpart
Q’eqchi’,kemok,6.33,to weave,Exact counterpart
Q’eqchi’,kemok,9.75,to weave or plait/braid,Exact counterpart
Q’eqchi’,kenq',4.451,the kidney,Exact counterpart
Q’eqchi’,kenq’,5.66,the bean,Exact counterpart
Q’eqchi’,ketok,9.21,to strike or hit or beat,Super-counterpart
Q’eqchi’,ketok,20.41,the victory,Para-counterpart
Q’eqchi’,ketomj,3.15,the livestock,Exact counterpart
Q’eqchi’,ki',15.35,sweet,Exact counterpart
Q’eqchi’,kiib'ank,9.27,to split,Exact counterpart
Q’eqchi’,kiib'ank ch'ool,17.43,the doubt,Super-counterpart
Q’eqchi’,kiib'ch'oolink,16.34,to regret or be sorry,Para-counterpart
Q’eqchi’,kik’,4.15,the blood,Exact counterpart
Q’eqchi’,kisik,4.64,to fart,Exact counterpart
Q’eqchi’,klaawx,9.5,the nail,Exact counterpart
Q’eqchi’,ko,4.208,the cheek,Exact counterpart
Q’eqchi’,ko it,4.464,the buttocks,Exact counterpart
Q’eqchi’,ko’,2.42,the daughter,Sub-counterpart
Q’eqchi’,kojlenk,10.852,to row,Super-counterpart
Q’eqchi’,kojoj,3.814,the centipede,Exact counterpart
Q’eqchi’,kok,3.98,the turtle,Exact counterpart
Q’eqchi’,kok’,12.56,small,Exact counterpart
Q’eqchi’,kok’ ixim,8.911,the millet or sorghum,Exact counterpart
Q’eqchi’,kok' ru,12.62,narrow,Exact counterpart
Q’eqchi’,kok' tumin,11.44,the coin,Exact counterpart
Q’eqchi’,kok’ utz’,3.832,the mosquito,Super-counterpart
Q’eqchi’,kok' xul,22.44,the fairy or elf,Super-counterpart
Q’eqchi’,kok’sa’,14.32,often,Exact counterpart
Q’eqchi’,koko,14.19,immediately,Exact counterpart
Q’eqchi’,kolb'eetank,11.24,to preserve,Super-counterpart
Q’eqchi’,kolok,11.25,to rescue,Super-counterpart
Q’eqchi’,kolok,20.44,to defend,Super-counterpart
Q’eqchi’,komon,2.81,the relatives,Exact counterpart
Q’eqchi’,kontineent,1.26,the mainland,NA
Q’eqchi’,kook,8.82,the coconut,Exact counterpart
Q’eqchi’,koral,8.16,the fence,Super-counterpart
Q’eqchi’,koral wakax,3.16,the pasture,Exact counterpart
Q’eqchi’,kordel,20.53,the fishing line,Super-counterpart
Q’eqchi’,kordero,3.29,the lamb,Exact counterpart
Q’eqchi’,kotko,12.81,round,Sub-counterpart
Q’eqchi’,koton,6.43,the coat,Super-counterpart
Q’eqchi’,koton is,3.84,the worm,Sub-counterpart
Q’eqchi’,kotzko,11.89,cheap,Super-counterpart
Q’eqchi’,"krus, kurus",12.77,the cross,Exact counterpart
Q’eqchi’,kub’eek,10.473,to go down,Exact counterpart
Q’eqchi’,kuk,3.869,the squirrel,Exact counterpart
Q’eqchi’,kulku,18.23,to be silent,Super-counterpart
Q’eqchi’,kuluk,3.84,the worm,Sub-counterpart
Q’eqchi’,kumb’,1.37,the spring or well,Exact counterpart
Q’eqchi’,kun,4.492,the penis,Exact counterpart
Q’eqchi’,kuruk,9.22,to cut,Super-counterpart
Q’eqchi’,kuruk,9.27,to split,Super-counterpart
Q’eqchi’,kutan,1.78,the weather,Super-counterpart
Q’eqchi’,kutan,14.11,the time,Super-counterpart
Q’eqchi’,kutan,14.411,the day(2),Super-counterpart
Q’eqchi’,kutank,14.41,the day(1),Exact counterpart
Q’eqchi’,kuut,5.712,the bunch,Super-counterpart
Q’eqchi’,kuux re karab'k,20.52,the fishhook,Exact counterpart
Q’eqchi’,kuuxink,6.35,to sew,Super-counterpart
Q’eqchi’,kux,4.28,the neck,Super-counterpart
Q’eqchi’,kux aaq’,6.45,the collar,Sub-counterpart
Q’eqchi’,kux oq,4.371,the ankle,Exact counterpart
Q’eqchi’,kux uq'm,4.321,the wrist,Exact counterpart
Q’eqchi’,kuy,3.35,the pig,Exact counterpart
Q’eqchi’,kuyuk maak,16.69,to forgive,Exact counterpart
Q’eqchi’,kuyuk maak,21.34,to acquit,Super-counterpart
Q’eqchi’,kuyuk sa’,22.26,to fast,Super-counterpart
Q’eqchi’,kwaart,7.21,the room,Exact counterpart
Q’eqchi’,kwenta,11.66,the bill,Exact counterpart
Q’eqchi’,la,8.97,the nettle,Exact counterpart
Q’eqchi’,"laa’at, at",2.92,you (singular),Exact counterpart
Q’eqchi’,laa’ex,2.95,you (plural),Exact counterpart
Q’eqchi’,laa’in,2.91,I,Exact counterpart
Q’eqchi’,"laa’o, aa’o, ha’o",2.94,we,Exact counterpart
Q’eqchi’,"laa’o, aa’o, ha’o",2.941,we (inclusive),Super-counterpart
Q’eqchi’,laan,6.22,the wool,Exact counterpart
Q’eqchi’,laas,8.29,the lasso,Exact counterpart
Q’eqchi’,laat,23.54,the tin/can,Exact counterpart
Q’eqchi’,laatz',12.62,narrow,Super-counterpart
Q’eqchi’,laaw,7.24,the key,Exact counterpart
Q’eqchi’,lab',16.72,bad,NA
Q’eqchi’,lajeeb',13.1,ten,Exact counterpart
Q’eqchi’,lajeeb' syent,13.106,a thousand,Exact counterpart
Q’eqchi’,"lak’am, lakam",20.34,the shield,Exact counterpart
Q’eqchi’,lampr,7.45,the lamp or torch,Exact counterpart
Q’eqchi’,lamunx,8.83,the citrus fruit,Exact counterpart
Q’eqchi’,lanok,10.14,to wrap,Exact counterpart
Q’eqchi’,lapok chi oq,10.431,to kick,Exact counterpart
Q’eqchi’,laq’ab’ank,12.22,to join,Exact counterpart
Q’eqchi’,latzleb’,9.56,the glue,Exact counterpart
Q’eqchi’,le',24.1,there,Exact counterpart
Q’eqchi’,leb'lo,12.63,thick,Exact counterpart
Q’eqchi’,leech,5.86,the milk,Exact counterpart
Q’eqchi’,leeleb’ak,4.591,to dribble,Super-counterpart
Q’eqchi’,lekleb',5.37,the spoon,Super-counterpart
Q’eqchi’,lekok,9.9,to draw water,Exact counterpart
Q’eqchi’,lem,6.96,the mirror,Exact counterpart
Q’eqchi’,lem,9.74,the glass,Super-counterpart
Q’eqchi’,lem,23.24,the spectacles/glasses,Super-counterpart
Q’eqchi’,lemlotk,15.56,to shine,Exact counterpart
Q’eqchi’,lemskaaq,1.55,the lightning,Super-counterpart
Q’eqchi’,lemskaaq,1.57,the bolt of lightning,Super-counterpart
Q’eqchi’,lemtz',15.57,bright,Super-counterpart
Q’eqchi’,lepok,12.26,to cover,Exact counterpart
Q’eqchi’,let’ok,9.81,to carve,Super-counterpart
Q’eqchi’,ley,21.11,the law,Exact counterpart
Q’eqchi’,li rajb’al,17.41,the intention,NA
Q’eqchi’,liib'r,18.61,the book,Exact counterpart
Q’eqchi’,linea,12.84,the line,Exact counterpart
Q’eqchi’,liq'lo,12.74,crooked,Exact counterpart
Q’eqchi’,liq'ok,9.14,to bend,Super-counterpart
Q’eqchi’,lisens,23.34,the driver's license,Exact counterpart
Q’eqchi’,lob’o,3.71,the wolf,Exact counterpart
Q’eqchi’,lochte’ek,10.472,to climb,Exact counterpart
Q’eqchi’,lokoch,9.91,the hook,Exact counterpart
Q’eqchi’,lokoch,12.75,the peg,Exact counterpart
Q’eqchi’,lokok,9.14,to bend,Exact counterpart
Q’eqchi’,loktor,4.87,the physician,Exact counterpart
Q’eqchi’,look,17.23,mad,Exact counterpart
Q’eqchi’,loor,3.592,the parrot,Exact counterpart
Q’eqchi’,loot',12.76,the corner,Exact counterpart
Q’eqchi’,loq'ok,11.81,to buy,Exact counterpart
Q’eqchi’,loqlotk,5.22,to boil,Exact counterpart
Q’eqchi’,lotz re,18.211,to stutter or stammer,NA
Q’eqchi’,"lub'lu, lub'lub'",4.82,weak,Super-counterpart
Q’eqchi’,"lub'lu, lub'lub'",4.91,tired,Super-counterpart
Q’eqchi’,lujuch,12.57,long,Sub-counterpart
Q’eqchi’,luk'luk' che',18.74,the rattle,Exact counterpart
Q’eqchi’,lukub’al,9.91,the peg,Super-counterpart
Q’eqchi’,lut,2.458,the twins,Exact counterpart
Q’eqchi’,luub',15.83,wet,Exact counterpart
Q’eqchi’,luuns,14.63,Monday,Exact counterpart
Q’eqchi’,maajaruj,14.34,never,Exact counterpart
Q’eqchi’,maak (1),16.76,the fault,Super-counterpart
Q’eqchi’,maak (1),16.78,the blame,Super-counterpart
Q’eqchi’,maak (2),23.19,the machine,Super-counterpart
Q’eqchi’,maak'a',24.14,nothing,Para-counterpart
Q’eqchi’,maak’a’ xmaak,21.36,innocent,Exact counterpart
Q’eqchi’,maak'a' xsa',13.22,empty,Exact counterpart
Q’eqchi’,maakonel,21.35,guilty,Super-counterpart
Q’eqchi’,maal,9.25,the axe/ax,Exact counterpart
Q’eqchi’,maal,20.222,the battle-axe,Para-counterpart
Q’eqchi’,maatzab',4.212,the eyebrow,Exact counterpart
Q’eqchi’,mach,4.142,the beard,Exact counterpart
Q’eqchi’,makaan,20.27,the sword,Exact counterpart
Q’eqchi’,mama’,2.46,the grandfather,Super-counterpart
Q’eqchi’,mama’,14.15,old,Exact counterpart
Q’eqchi’,mama’ jukub’,10.81,the ship,Exact counterpart
Q’eqchi’,mams,3.91,the firefly,Exact counterpart
Q’eqchi’,manteek,5.791,the grease or fat,Super-counterpart
Q’eqchi’,manteek,5.89,the butter,Super-counterpart
Q’eqchi’,maqab’,4.4,the chest,Exact counterpart
Q’eqchi’,maraj ut,17.54,or,NA
Q’eqchi’,marts,14.64,Tuesday,Exact counterpart
Q’eqchi’,matk'ek,4.62,to dream,Exact counterpart
Q’eqchi’,matq'ab',6.73,the ring,Exact counterpart
Q’eqchi’,may,4.89,the poison,Super-counterpart
Q’eqchi’,may,8.68,the tobacco,Super-counterpart
Q’eqchi’,may,23.59,the cigarette,Super-counterpart
Q’eqchi’,mayalok,13.15,many,Exact counterpart
Q’eqchi’,mayej,22.15,the sacrifice,Super-counterpart
Q’eqchi’,mayib’k,8.69,to smoke,Exact counterpart
Q’eqchi’,meet,23.56,the bottle,Super-counterpart
Q’eqchi’,meet,9.74,the glass,Super-counterpart
Q’eqchi’,meex,7.44,the table,Exact counterpart
Q’eqchi’,mek'onk,16.3,to embrace,Sub-counterpart
Q’eqchi’,mel,2.46,the grandfather,Super-counterpart
Q’eqchi’,mel,2.4711,the grandparents,Super-counterpart
Q’eqchi’,mem,4.96,mute,Super-counterpart
Q’eqchi’,"mes, mis",3.62,the cat,Exact counterpart
Q’eqchi’,mesleb',9.38,the broom,Super-counterpart
Q’eqchi’,mesok,9.311,to wipe,Exact counterpart
Q’eqchi’,mesunk,9.37,to sweep,Exact counterpart
Q’eqchi’,mi’,4.493,the vagina,Exact counterpart
Q’eqchi’,mich'mo,4.99,naked,Super-counterpart
Q’eqchi’,mich’ok,9.29,to skin,Exact counterpart
Q’eqchi’,"miercools, myers",14.65,Wednesday,Exact counterpart
Q’eqchi’,miikisink,10.67,to push,Exact counterpart
Q’eqchi’,minok,10.67,to push,Exact counterpart
Q’eqchi’,mitz,12.56,small,Super-counterpart
Q’eqchi’,mochmo,15.89,wrinkled,Super-counterpart
Q’eqchi’,mochok,9.15,to fold,Super-counterpart
Q’eqchi’,mochox,15.89,wrinkled,Exact counterpart
Q’eqchi’,moko ch'a'aj ta,17.46,easy,NA
Q’eqchi’,moko... ta,17.56,no,Exact counterpart
Q’eqchi’,moko... ta,24.06,not,Exact counterpart
Q’eqchi’,mol,5.97,the egg,Exact counterpart
Q’eqchi’,molok,12.21,to gather,Super-counterpart
Q’eqchi’,molok,16.622,to choose,Super-counterpart
Q’eqchi’,moor,18.72,the drum,Super-counterpart
Q’eqchi’,moos,19.42,the slave,Super-counterpart
Q’eqchi’,moos,19.43,the servant,Exact counterpart
Q’eqchi’,moot,23.135,the motorcycle,Exact counterpart
Q’eqchi’,moq'mo,4.99,naked,Super-counterpart
Q’eqchi’,moqoj,12.541,the fathom,Exact counterpart
Q’eqchi’,moqon,12.01,after,Exact counterpart
Q’eqchi’,motor,23.185,the motor,Exact counterpart
Q’eqchi’,motzo’,3.84,the worm,Sub-counterpart
Q’eqchi’,mu,1.63,the shade or shadow,Super-counterpart
Q’eqchi’,much'uk,9.26,to break,Super-counterpart
Q’eqchi’,much'ul,9.261,broken,Exact counterpart
Q’eqchi’,muku yaal ta,16.74,wrong,NA
Q’eqchi’,mukuy,3.594,the dove,Exact counterpart
Q’eqchi’,muqa’alik,10.351,to dive,Super-counterpart
Q’eqchi’,muquk,4.78,to bury,Super-counterpart
Q’eqchi’,muquk,12.27,to hide,Super-counterpart
Q’eqchi’,muqunk,10.33,to sink,Super-counterpart
Q’eqchi’,muqunk,10.491,to disappear,Super-counterpart
Q’eqchi’,musiq'ak,4.51,to breathe,Super-counterpart
Q’eqchi’,mutz',4.97,blind,Exact counterpart
Q’eqchi’,mutz'mutz'ink,4.215,to blink,Sub-counterpart
Q’eqchi’,muul,3.47,the mule,Exact counterpart
Q’eqchi’,muult,21.38,the fine,Exact counterpart
Q’eqchi’,muxuk,21.43,the adultery,Para-counterpart
Q’eqchi’,muxuk sumlajik,21.43,the adultery,Exact counterpart
Q’eqchi’,na’,2.36,the mother,Super-counterpart
Q’eqchi’,na’ eechej,2.52,the aunt,Exact counterpart
Q’eqchi’,na' uq'm,4.342,the thumb,Exact counterpart
Q’eqchi’,na' uuchik,4.62,to dream,Exact counterpart
Q’eqchi’,na'ajej,12.11,the place,Exact counterpart
Q’eqchi’,na'ajil,24.13,same,Exact counterpart
Q’eqchi’,na'ajink,7.11,to live,Super-counterpart
Q’eqchi’,na’chin,2.47,the grandmother,Super-counterpart
Q’eqchi’,na'leb',17.19,the idea,Super-counterpart
Q’eqchi’,na'leb' xe'toon,19.61,the custom,Sub-counterpart
Q’eqchi’,naab’al honal,14.332,for a long time,Exact counterpart
Q’eqchi’,naab'alil,13.19,the crowd,Super-counterpart
Q’eqchi’,nach',12.43,near,Exact counterpart
Q’eqchi’,nach'o'k,10.56,to approach,Exact counterpart
Q’eqchi’,najt,12.44,far,Super-counterpart
Q’eqchi’,najt kutan,14.17,late,Exact counterpart
Q’eqchi’,najt roq,12.57,long,Super-counterpart
Q’eqchi’,najt roq,12.58,tall,Super-counterpart
Q’eqchi’,najt xtenamit,19.55,the stranger,Exact counterpart
Q’eqchi’,najt xteram,12.58,tall,Sub-counterpart
Q’eqchi’,najtil poyanam,19.55,the stranger,Exact counterpart
Q’eqchi’,najto'k,14.24,to be late,Super-counterpart
Q’eqchi’,naq',4.49,the testicles,Super-counterpart
Q’eqchi’,naq' it,4.49,the testicles,Exact counterpart
Q’eqchi’,naq' kun,4.49,the testicles,Exact counterpart
Q’eqchi’,naqk,14.25,to begin,Super-counterpart
Q’eqchi’,naqk sa' ch'ool,17.31,to remember,NA
Q’eqchi’,naraj,17.49,the manner,NA
Q’eqchi’,nat'leb',7.231,the latch or door-bolt,Exact counterpart
Q’eqchi’,nat'ok,9.342,to press,Super-counterpart
Q’eqchi’,nawaaj,6.93,the razor,Super-counterpart
Q’eqchi’,nawink,17.17,to know,NA
Q’eqchi’,neb’a’,2.75,the orphan,Super-counterpart
Q’eqchi’,neb’a’,11.52,poor,Super-counterpart
Q’eqchi’,neb’a’,11.53,the beggar,Super-counterpart
Q’eqchi’,neb'aal,7.15,the yard or court,Exact counterpart
Q’eqchi’,nim,12.55,big,Exact counterpart
Q’eqchi’,nim b'e,10.71,the road,Exact counterpart
Q’eqchi’,nim roq,12.58,tall,Exact counterpart
Q’eqchi’,nim ru,12.61,wide,NA
Q’eqchi’,nim xkelam,12.57,long,Exact counterpart
Q’eqchi’,nim xsa',12.63,thick,Exact counterpart
Q’eqchi’,nim xteram,12.31,high,Exact counterpart
Q’eqchi’,nim xteram,12.58,tall,Exact counterpart
Q’eqchi’,nima’,1.36,the river or stream,Sub-counterpart
Q’eqchi’,nimank,12.53,to grow,Super-counterpart
Q’eqchi’,nimank u,16.79,the praise,Super-counterpart
Q’eqchi’,nimla sinch,6.57,the belt,Para-counterpart
Q’eqchi’,nimla tenamit,19.11,the country,Super-counterpart
Q’eqchi’,nimla tenamit,19.15,the town,Super-counterpart
Q’eqchi’,nimob’eresink ib’,18.45,to boast,NA
Q’eqchi’,noq’,6.24,the cotton,Super-counterpart
Q’eqchi’,noq’,6.38,the thread,Super-counterpart
Q’eqchi’,"nub'aal, nub’ajl",19.17,the boundary,Super-counterpart
Q’eqchi’,nujenaq,13.21,full,Sub-counterpart
Q’eqchi’,nums,4.374,the footprint,Super-counterpart
Q’eqchi’,numsink kutan,11.79,to earn,Exact counterpart
Q’eqchi’,numxik,10.35,to swim,Exact counterpart
Q’eqchi’,nuq'uk,5.181,to swallow,Exact counterpart
Q’eqchi’,nuq'unk,10.33,to sink,Super-counterpart
Q’eqchi’,nwes,5.77,the nut,Exact counterpart
Q’eqchi’,o'k'aal,13.105,a hundred,Exact counterpart
Q’eqchi’,ob’eja,3.29,the lamb,Exact counterpart
Q’eqchi’,ochoch,7.12,the house,Exact counterpart
Q’eqchi’,ochoch pek,1.28,the cave,Super-counterpart
Q’eqchi’,oj,4.843,the cold,Super-counterpart
Q’eqchi’,ojb'ak,4.53,to cough,Exact counterpart
Q’eqchi’,ok,10.57,to enter,Super-counterpart
Q’eqchi’,ok,14.25,to begin,Super-counterpart
Q’eqchi’,ok chi ha',4.751,to drown,Super-counterpart
Q’eqchi’,okeb’al,7.22,the door or gate,Exact counterpart
Q’eqchi’,okesink,10.24,to drip,Exact counterpart
Q’eqchi’,okox,8.98,the mushroom,Exact counterpart
Q’eqchi’,ont,20.23,the sling,Exact counterpart
Q’eqchi’,"oob', hoob'",13.05,five,Exact counterpart
Q’eqchi’,oor,14.51,the hour,Exact counterpart
Q’eqchi’,oorn,5.25,the oven,Exact counterpart
Q’eqchi’,oos,3.73,the bear,Exact counterpart
Q’eqchi’,oq,4.37,the foot,Super-counterpart
Q’eqchi’,oq'lok,18.19,to howl,NA
Q’eqchi’,oqech,7.56,the post or pole,Exact counterpart
Q’eqchi’,orkeet,8.26,the fork(2)/pitchfork,Exact counterpart
Q’eqchi’,oso'jik,14.26,the end(2),Super-counterpart
Q’eqchi’,osob'tesinb'il,22.19,holy,Exact counterpart
Q’eqchi’,osob'tesink,22.23,to bless,Exact counterpart
Q’eqchi’,otonyo,14.77,the autumn/fall,Exact counterpart
